,symbol,market,opening_time,exact_opening_time,opening_price,trade_direction,id,closing_time,closing_price,number_of_take_profit_touches,reason_for_closing,is_closed,is_successful,PnL_ratio,fees,taxes,n_shares,invested_budget,is_analyzed,gain,stat_market_index_change(t_1)_ratio_1d,stat_market_index_1d,stat_vix_change(t_1)_ratio_1d,stat_vix_1d,stat_gold_futures_change(t_1)_ratio_1d,stat_gold_futures_1d,stat_treasuries_20years_change(t_1)_ratio_1d,stat_treasuries_20years_1d,stat_russel_2000_change(t_1)_ratio_1d,stat_russel_2000_1d,stat_Vola(22)_1d,stat_Beta(22)_1d,stat_ATR_1d,stat_bollinger_bands_upper_1d,stat_bollinger_bands_lower_1d,stat_open_over_lower_BB_ratio_1d,stat_ATR,stat_bollinger_bands_upper,stat_bollinger_bands_lower,stat_open_over_lower_BB_ratio,duration
10,AMZN,US,2019-09-24 09:30:00-04:00,2019-09-24 09:30:00-04:00,89.5081196937561,-1,US-AMZN-20190924-093000,2020-01-31 09:30:00-05:00,102.5991,0,Stop Loss at Open,True,0,-0.14625466774448515,,,0,0,False,0,-9.693591923765066e-05,-9.693591923765066e-05,-0.0267623926618369,-0.0267623926618369,0.0108803169989282,0.0108803169989282,-0.0002120425164867,-0.0002120425164867,-0.0009681039109675,-0.0009681039109675,0.1815279674054496,645.0739910701408,1.4971824072046114,87.72710970693416,92.91748868173772,0.9635484513146612,1.4971824072046112,87.72710970693377,92.9174886817381,0.9635484513146572,129
11,AAPL,US,2019-10-23 09:30:00-04:00,2019-10-23 09:30:00-04:00,58.72864800048374,1,US-AAPL-20191023-093000,2020-04-20 09:30:00-04:00,67.5056,0,Max holding days touched,True,1,0.14944924322868747,,,0,0,False,0,-0.0035686663784125,-0.0035686663784125,0.0328571455819266,0.0328571455819266,-0.0004722566315824,-0.0004722566315824,0.0058469569802099,0.0058469569802099,-0.0009920311184498,-0.0009920311184498,0.203857911693884,327.5801132415134,0.9706839080211234,52.05900111472191,58.956727263574,0.9958824418054616,0.9706839080211239,52.05900111472191,58.956727263573995,0.9958824418054617,180
12,MSFT,US,2019-10-30 09:30:00-04:00,2019-10-30 09:30:00-04:00,137.61228387766715,1,US-MSFT-20191030-093000,2020-04-27 09:30:00-04:00,167.8269,0,Max holding days touched,True,1,0.21956336506407126,,,0,0,False,0,-0.0008324053147991,-0.0008324053147991,0.0068650003771777,0.0068650003771777,-0.0020134228187919,-0.0020134228187919,0.0006556386828908,0.0006556386828908,0.003269797257194,0.003269797257194,0.2032160919535561,77.64364370246653,2.4315996641371687,128.61346506686485,137.61012502102577,0.9997657467740472,2.4315996641371687,128.61346506686553,137.61012502102508,0.999765746774052,180
13,GOOG,US,2019-12-04 09:30:00-05:00,2019-12-04 09:30:00-05:00,65.3668396396637,1,US-GOOG-20191204-093000,2020-03-12 09:30:00-04:00,56.2859,0,Stop Loss at Open,True,0,-0.13892272732967662,,,0,0,False,0,-0.0066380951156352,-0.0066380951156352,0.070422548724379,0.070422548724379,0.0108732146706087,0.0108732146706087,0.0209673322174674,0.0209673322174674,-0.003079132178298,-0.003079132178298,0.1339827985528395,-97.40533480347982,0.8659495907588326,64.1734179527308,66.35493211440786,0.9848627665157448,0.8659495907588326,64.17341795273076,66.3549321144079,0.984862766515744,98
14,AMZN,US,2020-02-03 09:30:00-05:00,2020-02-03 09:30:00-05:00,100.50486627960206,-1,US-AMZN-20200203-093000,2020-04-14 09:30:00-04:00,110.051,0,Stop Loss at Open,True,0,-0.0949818060932576,,,0,0,False,0,-0.0177058203755262,-0.0177058203755262,0.216268588183969,0.216268588183969,-0.0003788920656377,-0.0003788920656377,0.0091300985135334,0.0091300985135334,-0.0207253356448547,-0.0207253356448547,0.3019430294165999,50.62703901607319,1.9735280009242684,90.7498666644234,97.60503216980511,1.0299673750878249,1.9735280009242717,90.74986666442308,97.60503216980544,1.0299673750878213,70
15,GOOG,US,2020-03-13 09:30:00-04:00,2020-03-13 09:30:00-04:00,58.93526326274872,-1,US-GOOG-20200313-093000,2020-04-17 09:30:00-04:00,64.2586,0,Stop Loss at Open,True,0,-0.0903251541189943,,,0,0,False,0,-0.0951126809783365,-0.0951126809783365,0.4001855117660406,0.4001855117660406,-0.0317411811934972,-0.0317411811934972,0.0061966131030786,0.0061966131030786,-0.1118168074486929,-0.1118168074486929,0.5478450261636982,29.25385076263185,2.822736976453438,57.31090324280296,80.22109748961891,0.7348441071947182,2.822736976453438,57.31090324280295,80.22109748961891,0.7348441071947182,35
16,NVDA,US,2020-03-19 09:30:00-04:00,2020-03-19 09:30:00-04:00,50.30861494994728,-1,US-NVDA-20200319-093000,2020-03-24 09:30:00-04:00,57.0729,0,Stop Loss at Open,True,0,-0.1344557996037577,,,0,0,False,0,-0.0518307627291578,-0.0518307627291578,0.0071135984729553,0.0071135984729553,-0.0312151451399101,-0.0312151451399101,-0.0564125845860586,-0.0564125845860586,-0.1042467177007522,-0.1042467177007522,1.1898536279723104,12.696454950796582,5.345579211578072,49.4753260373258,78.10593731411463,0.6442685022315948,5.345579211578072,49.47532603732587,78.10593731411456,0.6442685022315954,5
17,NVDA,US,2020-03-25 09:30:00-04:00,2020-03-25 09:30:00-04:00,63.25366971897609,1,US-NVDA-20200325-093000,2020-09-21 09:30:00-04:00,124.8171,0,Max holding days touched,True,1,0.973278397198746,,,0,0,False,0,0.0938277397622755,0.0938277397622755,0.0012988799506288,0.0012988799506288,0.0594766759233407,0.0594766759233407,-0.0186145945281137,-0.0186145945281137,0.0939146172741423,0.0939146172741423,1.336460527403978,8.251799713781104,5.701578461084851,46.94680845269218,74.23518045416817,0.8518583758674209,5.701578461084851,46.94680845269226,74.2351804541681,0.8518583758674217,180
18,AMZN,US,2020-04-15 09:30:00-04:00,2020-04-15 09:30:00-04:00,112.8557816848755,-1,US-AMZN-20200415-093000,2020-04-30 09:30:00-04:00,123.7309,0,Stop loss at daily close,True,0,-0.09636297009125189,,,0,0,False,0,0.030572589146256,0.030572589146256,-0.0828273014105763,-0.0828273014105763,0.0068202097723131,0.0068202097723131,-0.0002445259576214,-0.0002445259576214,0.020865578839911,0.020865578839911,0.5332673651039838,7.756728928939593,3.862960420814936,86.7837704778077,108.93197888132316,1.036279739382402,3.8629604208149373,86.78377047780761,108.93197888132325,1.036279739382401,15
19,AAPL,US,2020-04-21 09:30:00-04:00,2020-04-21 09:30:00-04:00,67.38080788948045,1,US-AAPL-20200421-093000,2020-10-19 09:30:00-04:00,113.5976,0,Max holding days touched,True,1,0.6859043926324747,,,0,0,False,0,-0.0178810480340146,-0.0178810480340146,0.1488859784533107,0.1488859784533107,0.0073407676844059,0.0073407676844059,0.0080446151145072,0.0080446151145072,-0.0128142545869726,-0.0128142545869726,0.6437745970586848,2.510719312802268,2.8858631650107256,55.0766358014797,71.86860650809062,0.9373211777825758,2.8858631650107256,55.076635801479696,71.86860650809062,0.9373211777825758,181
