,symbol,market,opening_time,exact_opening_time,opening_price,trade_direction,id,closing_time,closing_price,number_of_take_profit_touches,reason_for_closing,is_closed,is_successful,PnL_ratio,fees,taxes,n_shares,invested_budget,is_analyzed,gain,stat_market_index_change(t_1)_ratio_1d,stat_market_index_1d,stat_vix_change(t_1)_ratio_1d,stat_vix_1d,stat_gold_futures_change(t_1)_ratio_1d,stat_gold_futures_1d,stat_treasuries_20years_change(t_1)_ratio_1d,stat_treasuries_20years_1d,stat_russel_2000_change(t_1)_ratio_1d,stat_russel_2000_1d,stat_Vola(22)_1d,stat_Beta(22)_1d,stat_ATR_1d,stat_bollinger_bands_upper_1d,stat_bollinger_bands_lower_1d,stat_open_over_lower_BB_ratio_1d,stat_ATR,stat_bollinger_bands_upper,stat_bollinger_bands_lower,stat_open_over_lower_BB_ratio,duration
10,AMZN,US,2019-09-24 09:30:00-04:00,2019-09-24 09:30:00-04:00,89.55288494491577,1,US-AMZN-20190924-093000,2020-01-31 09:30:00-05:00,102.5479,1,Take Profit at Open,True,1,0.14510995444845237,,,0,0,False,0,-9.693591923765066e-05,-9.693591923765066e-05,-0.0267623926618369,-0.0267623926618369,0.0108803169989282,0.0108803169989282,-0.0002120425164867,-0.0002120425164867,-0.0009681039109675,-0.0009681039109675,0.1815279674054496,645.0739910701408,1.4971824072046114,87.72710970693416,92.91748868173772,0.9635484513146612,1.4971824072046112,87.72710970693377,92.9174886817381,0.9635484513146572,129
11,NVDA,US,2019-09-26 09:30:00-04:00,2019-09-26 09:30:00-04:00,44.26328268212282,1,US-NVDA-20190926-093000,2019-10-15 09:30:00-04:00,47.7924,1,Take Profit at Close,True,1,0.07973013079986789,,,0,0,False,0,0.0061585717420034,0.0061585717420034,-0.0639295746444557,-0.0639295746444557,-0.0179492203108239,-0.0179492203108239,-0.0146268673206125,-0.0146268673206125,0.0111242633128632,0.0111242633128632,0.3480650993441158,71.36741234116839,1.3463204458841118,40.3930306449952,47.13995809401848,0.9387411745033164,1.3463204458841127,40.39303064499515,47.139958094018525,0.9387411745033153,19
12,NVDA,US,2019-10-18 09:30:00-04:00,2019-10-18 09:30:00-04:00,48.338379982266176,-1,US-NVDA-20191018-093000,2020-04-15 09:30:00-04:00,69.9928,0,Max holding days touched,True,0,-0.4479757084469556,,,0,0,False,0,0.002762831573678,0.002762831573678,0.008040910396444,0.008040910396444,0.0028898177608367,0.0028898177608367,-0.0024300385754327,-0.0024300385754327,0.0110027845342923,0.0110027845342923,0.3626062971310376,62.62160682062192,1.483201700289303,41.24981786110854,48.68962343832993,0.9930343302080876,1.4832017002893025,41.2498178611085,48.689623438329974,0.9930343302080867,180
13,AAPL,US,2019-11-29 09:30:00-05:00,2019-11-29 09:30:00-05:00,64.83362023488151,-1,US-AAPL-20191129-093000,2020-03-16 09:30:00-04:00,59.0082,1,Take Profit at Open,True,1,0.08985184251283469,,,0,0,False,0,0.0041744243627546,0.0041744243627546,0.0181975770226303,0.0181975770226303,-0.0043841787916093,-0.0043841787916093,-0.0029053110931197,-0.0029053110931197,0.0060767226537334,0.0060767226537334,0.184944555747041,-77.4894088965022,0.9285158916037062,61.24797108093474,65.92429797729281,0.9837015286138028,0.9285158916037062,61.24797108093473,65.92429797729281,0.9837015286138028,107
14,GOOG,US,2020-01-29 09:30:00-05:00,2020-01-29 09:30:00-05:00,72.9217674407959,-1,US-GOOG-20200129-093000,2020-02-27 09:30:00-05:00,67.1048,1,Take Profit at Close,True,1,0.07976997328703828,,,0,0,False,0,0.010053584595046,0.010053584595046,-0.106966478582347,-0.106966478582347,-0.0048199501654622,-0.0048199501654622,-0.0078313857567579,-0.0078313857567579,0.0086185141283983,0.0086185141283983,0.1852879001651095,329.5046763295844,1.0465604809407278,66.57902677790392,75.89192353947888,0.9611036199848454,1.0465604809407278,66.5790267779039,75.8919235394789,0.9611036199848452,29
15,AMZN,US,2020-02-04 09:30:00-05:00,2020-02-04 09:30:00-05:00,101.46862979507446,-1,US-AMZN-20200204-093000,2020-02-28 09:30:00-05:00,90.7542,1,Take Profit at Open,True,1,0.10559352005357,,,0,0,False,0,0.0072546138923517,0.0072546138923517,-0.0461783881203362,-0.0461783881203362,-0.003601031748229,-0.003601031748229,-0.0008099575964051,-0.0008099575964051,0.0112448742208286,0.0112448742208286,0.3024696860210157,-22.73349793131437,2.0048835824853826,90.19096021574322,98.81008882600484,1.0271623525672535,2.004883582485384,90.19096021574295,98.8100888260051,1.027162352567251,24
16,GOOG,US,2020-02-28 09:30:00-05:00,2020-02-28 09:30:00-05:00,63.85903125,-1,US-GOOG-20200228-093000,2020-03-12 09:30:00-04:00,56.3141,1,Take Profit at Open,True,1,0.11814979185109385,,,0,0,False,0,-0.0441632425840791,-0.0441632425840791,0.4208998768597427,0.4208998768597427,0.0,0.0,0.0108487456346662,0.0108487456346662,-0.0353499667065244,-0.0353499667065244,0.3242084319214956,-37.630216157262126,1.7042360380287895,67.99491811915811,78.84928201511923,0.8100898114424436,1.7042360380287895,67.99491811915811,78.84928201511923,0.8100898114424436,12
17,AMZN,US,2020-03-02 09:30:00-05:00,2020-03-02 09:30:00-05:00,95.30066991233826,-1,US-AMZN-20200302-093000,2020-03-12 09:30:00-04:00,86.1205,1,Take Profit at Open,True,1,0.09632849297683406,,,0,0,False,0,-0.0082383404443618,-0.0082383404443618,0.0242594679939007,0.0242594679939007,-0.0462805026915015,-0.0462805026915015,0.0225836871478837,0.0225836871478837,-0.0143136196573405,-0.0143136196573405,0.3851808580296107,-41.1709982768768,2.741521114167744,94.39749840124504,111.93275062219244,0.8516229656443202,2.7415211141677442,94.3974984012449,111.93275062219259,0.8516229656443192,9
18,AMZN,US,2020-03-13 09:30:00-04:00,2020-03-13 09:30:00-04:00,87.7719375,1,US-AMZN-20200313-093000,2020-03-20 09:30:00-04:00,96.2914,1,Take Profit at Open,True,1,0.09706362583143374,,,0,0,False,0,-0.0951126809783365,-0.0951126809783365,0.4001855117660406,0.4001855117660406,-0.0317411811934972,-0.0317411811934972,0.0061966131030786,0.0061966131030786,-0.1118168074486929,-0.1118168074486929,0.4904653530179113,19.3474459591768,3.777785777551932,85.30704349959558,111.9087562135392,0.7841209478957969,3.7777857775519323,85.3070434995955,111.90875621353928,0.7841209478957962,7
19,GOOG,US,2020-03-13 09:30:00-04:00,2020-03-13 09:30:00-04:00,58.93526326274872,-1,US-GOOG-20200313-093000,2020-03-16 09:30:00-04:00,54.234,1,Take Profit at Close,True,1,0.07976995439537217,,,0,0,False,0,-0.0951126809783365,-0.0951126809783365,0.4001855117660406,0.4001855117660406,-0.0317411811934972,-0.0317411811934972,0.0061966131030786,0.0061966131030786,-0.1118168074486929,-0.1118168074486929,0.5478450261636982,29.25385076263185,2.822736976453438,57.31090324280296,80.22109748961891,0.7348441071947182,2.822736976453438,57.31090324280295,80.22109748961891,0.7348441071947182,3
20,AAPL,US,2020-03-17 09:30:00-04:00,2020-03-17 09:30:00-04:00,60.33401620614071,-1,US-AAPL-20200317-093000,2020-03-23 09:30:00-04:00,55.5212,1,Take Profit at Close,True,1,0.0797695314977369,,,0,0,False,0,-0.1198405524039344,-0.1198405524039344,0.4298806817087415,0.4298806817087415,-0.0196608350714615,-0.0196608350714615,0.0647654000781206,0.0647654000781206,-0.1427201707590293,-0.1427201707590293,0.9319222170873176,12.542631805390144,4.264772393461721,59.86857176988714,80.81669396192437,0.7467405621720165,4.264772393461721,59.86857176988714,80.81669396192437,0.7467405621720165,6
21,GOOG,US,2020-03-17 09:30:00-04:00,2020-03-17 09:30:00-04:00,54.64183463001251,-1,US-GOOG-20200317-093000,2020-09-14 09:30:00-04:00,75.983,0,Max holding days touched,True,0,-0.39056458324453236,,,0,0,False,0,-0.1198405524039344,-0.1198405524039344,0.4298806817087415,0.4298806817087415,-0.0196608350714615,-0.0196608350714615,0.0647654000781206,0.0647654000781206,-0.1427201707590293,-0.1427201707590293,0.738904023444268,23.362987762361072,3.300500251350501,54.60848966428391,79.26681055239091,0.6895130272526161,3.3005002513505004,54.6084896642839,79.26681055239091,0.6895130272526161,181
22,MSFT,US,2020-03-19 09:30:00-04:00,2020-03-19 09:30:00-04:00,137.6653028594071,-1,US-MSFT-20200319-093000,2020-09-15 09:30:00-04:00,202.465,0,Max holding days touched,True,0,-0.4707046423075148,,,0,0,False,0,-0.0518307627291578,-0.0518307627291578,0.0071135984729553,0.0071135984729553,-0.0312151451399101,-0.0312151451399101,-0.0564125845860586,-0.0564125845860586,-0.1042467177007522,-0.1042467177007522,1.022285271908817,14.651007489903233,10.072651799801992,130.18062261844037,179.75421777462603,0.7660444883913734,10.072651799801992,130.1806226184411,179.7542177746253,0.7660444883913765,180
23,AMZN,US,2020-03-23 09:30:00-04:00,2020-03-23 09:30:00-04:00,91.41034382247928,1,US-AMZN-20200323-093000,2020-04-06 09:30:00-04:00,98.6985,1,Take Profit at Close,True,1,0.07973010353920629,,,0,0,False,0,-0.0433595123084619,-0.0433595123084619,-0.0827777650621202,-0.0827777650621202,0.0036521199129078,0.0036521199129078,0.0751958155703294,0.0751958155703294,-0.0423707063533057,-0.0423707063533057,0.6432316468916002,12.81696149294534,4.762237026625653,84.69103415018652,102.42131478780176,0.8922702968379226,4.762237026625654,84.6910341501864,102.42131478780189,0.8922702968379216,14
24,AAPL,US,2020-03-24 09:30:00-04:00,2020-03-24 09:30:00-04:00,57.644867750695475,1,US-AAPL-20200324-093000,2020-03-26 09:30:00-04:00,62.2409,1,Take Profit at Close,True,1,0.0797301204537689,,,0,0,False,0,-0.0292938678218044,-0.0292938678218044,-0.0673834146161128,-0.0673834146161128,0.0559299191374662,0.0559299191374662,0.0412091507891221,0.0412091507891221,-0.0113325805248798,-0.0113325805248798,0.9636396237146602,12.341911689461556,4.241087122730859,54.40768321808448,77.10415722075828,0.747436483491529,4.241087122730858,54.40768321808448,77.1041572207583,0.7474364834915289,2
25,AAPL,US,2020-03-30 09:30:00-04:00,2020-03-30 09:30:00-04:00,61.151939470074694,1,US-AAPL-20200330-093000,2020-04-13 09:30:00-04:00,66.0276,1,Take Profit at Close,True,1,0.0797302681186631,,,0,0,False,0,-0.0336873525622525,-0.0336873525622525,0.0744262445168417,0.0744262445168417,-0.0158777962302384,-0.0158777962302384,0.0266928311953189,0.0266928311953189,-0.0409464876084127,-0.0409464876084127,1.0486023530023478,10.871131816077444,4.098965369120333,52.84217690884355,75.52359610141036,0.8095040287032418,4.098965369120333,52.84217690884354,75.52359610141038,0.8095040287032416,14
26,AMZN,US,2020-04-07 09:30:00-04:00,2020-04-07 09:30:00-04:00,100.83028539276123,-1,US-AMZN-20200407-093000,2020-10-05 09:30:00-04:00,160.0,0,Max holding days touched,True,0,-0.5868248252670984,,,0,0,False,0,0.0703313186527505,0.0703313186527505,-0.0333332817099364,-0.0333332817099364,0.0265042848272507,0.0265042848272507,-0.0026112837676545,-0.0026112837676545,0.0824390251826501,0.0824390251826501,0.6442805469754167,1.2530154248125682,3.8360863863967984,85.35774856728003,101.92745040732936,0.989483194807018,3.8360863863968007,85.35774856727988,101.9274504073295,0.9894831948070164,181
27,AAPL,US,2020-04-17 09:30:00-04:00,2020-04-17 09:30:00-04:00,69.39714561427877,-1,US-AAPL-20200417-093000,2020-10-14 09:30:00-04:00,118.7599,0,Max holding days touched,True,0,-0.711308137370489,,,0,0,False,0,0.0058166894621645,0.0058166894621645,-0.0178746214375337,-0.0178746214375337,-0.0039369655801569,-0.0039369655801569,0.0113567962022196,0.0113567962022196,-0.0049747586493021,-0.0049747586493021,0.6542738804663627,7.498260989949521,3.037493193539267,53.99005802283912,70.86536304344507,0.9795264746831672,3.037493193539267,53.99005802283911,70.86536304344507,0.9795264746831671,180
28,NVDA,US,2020-04-17 09:30:00-04:00,2020-04-17 09:30:00-04:00,74.23236614758494,-1,US-NVDA-20200417-093000,2020-04-21 09:30:00-04:00,68.3109,1,Take Profit at Close,True,1,0.07976933048061792,,,0,0,False,0,0.0058166894621645,0.0058166894621645,-0.0178746214375337,-0.0178746214375337,-0.0039369655801569,-0.0039369655801569,0.0113567962022196,0.0113567962022196,-0.0049747586493021,-0.0049747586493021,0.9515020363058412,13.011623654396413,4.453918147542451,52.176596263068426,74.75983218846967,0.9931928243581148,4.453918147542451,52.17659626306852,74.75983218846957,0.993192824358116,4
29,NVDA,US,2020-04-27 09:30:00-04:00,2020-04-27 09:30:00-04:00,73.51932096326246,1,US-NVDA-20200427-093000,2020-05-11 09:30:00-04:00,79.381,1,Take Profit at Close,True,1,0.07972977660752087,,,0,0,False,0,0.0139180573045454,0.0139180573045454,-0.1317061532687796,-0.1317061532687796,-0.0056539828950854,-0.0056539828950854,0.0023465442479175,0.0023465442479175,0.015641722252498,0.015641722252498,0.7064256816411608,18.68171734305099,4.005425096985254,59.88789061639014,75.15086213019188,0.9780452764400386,4.005425096985254,59.8878906163903,75.15086213019173,0.9780452764400407,14
30,NVDA,US,2020-05-14 09:30:00-04:00,2020-05-14 09:30:00-04:00,78.17485178504779,1,US-NVDA-20200514-093000,2020-05-15 09:30:00-04:00,84.4077,1,Take Profit at Close,True,1,0.07972958147832838,,,0,0,False,0,-0.017462724604228,-0.017462724604228,0.0677965436349861,0.0677965436349861,0.0055738088851917,0.0055738088851917,0.0069964860452429,0.0069964860452429,-0.0331546151178308,-0.0331546151178308,0.4922841127249628,62.31085447250868,3.345261522051627,67.6729128046873,79.6179906682131,0.9816288040036096,3.345261522051627,67.67291280468754,79.61799066821285,0.9816288040036127,1
31,NVDA,US,2020-05-18 09:30:00-04:00,2020-05-18 09:30:00-04:00,87.29026822923272,-1,US-NVDA-20200518-093000,2020-11-16 09:30:00-05:00,134.8361,0,Max holding days touched,True,0,-0.5446865124289376,,,0,0,False,0,0.0039263632504382,0.0039263632504382,-0.0220791538554762,-0.0220791538554762,0.008802743825462,0.008802743825462,-0.0025728984573375,-0.0025728984573375,0.0157084082576364,0.0157084082576364,0.5006789199539088,77.10042109763873,3.560813684607358,66.5390435791457,82.5914366149461,1.0571567686896934,3.560813684607358,66.53904357914588,82.59143661494592,1.0571567686896957,182
32,GOOG,US,2020-09-15 09:30:00-04:00,2020-09-15 09:30:00-04:00,76.78080305099488,-1,US-GOOG-20200915-093000,2020-09-24 09:30:00-04:00,70.5691,1,Take Profit at Open,True,1,0.08090177237231154,,,0,0,False,0,0.0127418290893575,0.0127418290893575,-0.037960566650759,-0.037960566650759,0.0078955136610019,0.0078955136610019,-6.079660490787564e-05,-6.079660490787564e-05,0.026514890870722,0.026514890870722,0.3437099405784982,-59.99745183951809,2.44077235203371,73.94008119112974,85.21612074368471,0.9012379627413324,2.44077235203371,73.94008119112972,85.21612074368473,0.9012379627413323,9
33,MSFT,US,2020-09-16 09:30:00-04:00,2020-09-16 09:30:00-04:00,204.14722664133876,-1,US-MSFT-20200916-093000,2021-03-15 09:30:00-04:00,228.8297,0,Max holding days touched,True,0,-0.12090525923247182,,,0,0,False,0,0.005219359577689,0.005219359577689,-0.0100580357851063,-0.0100580357851063,0.0016384584927493,0.0016384584927493,-0.0024318103950163,-0.0024318103950163,0.0007677792887506,0.0007677792887506,0.3892427879537554,24.353197853991933,6.782019165806559,192.2491564552495,225.47609531477005,0.9056315966680444,6.782019165806565,192.24915645525041,225.47609531476914,0.905631596668048,180
34,GOOG,US,2020-09-28 09:30:00-04:00,2020-09-28 09:30:00-04:00,73.72893025016785,1,US-GOOG-20200928-093000,2020-10-21 09:30:00-04:00,79.6073,1,Take Profit at Close,True,1,0.07972948651074133,,,0,0,False,0,0.0159767237756141,0.0159767237756141,-0.0747106647146728,-0.0747106647146728,-0.0056736591442573,-0.0056736591442573,0.0,0.0,0.0159042365753718,0.0159042365753718,0.3696466243517669,26.481643787790933,2.3735784043355443,68.33436644232403,85.48948228204121,0.8622172068059897,2.3735784043355443,68.33436644232403,85.48948228204121,0.8622172068059897,23
35,AMZN,US,2020-10-06 09:30:00-04:00,2020-10-06 09:30:00-04:00,158.2104375,-1,US-AMZN-20201006-093000,2021-04-05 09:30:00-04:00,161.3768,0,Max holding days touched,True,0,-0.020013613197928177,,,0,0,False,0,0.017972708676142,0.017972708676142,0.0119435372323368,0.0119435372323368,0.0064730287044474,0.0064730287044474,-0.019539362565933,-0.019539362565933,0.0277138379498214,0.0277138379498214,0.4496687247401814,42.935551447377215,5.147490849135488,147.231008187011,163.9088904946296,0.9654753901539282,5.147490849135488,147.23100818701087,163.90889049462973,0.9654753901539274,181
36,AAPL,US,2020-10-15 09:30:00-04:00,2020-10-15 09:30:00-04:00,116.3394194306012,1,US-AAPL-20201015-093000,2020-12-17 09:30:00-05:00,126.47,1,Take Profit at Open,True,1,0.08707779890067181,,,0,0,False,0,-0.0066231417535027,-0.0066231417535027,0.012658225069775,0.012658225069775,0.0067778918867487,0.0067778918867487,0.0022877356292421,0.0022877356292421,-0.009286099152999,-0.009286099152999,0.4311935065996284,4.750015413366848,4.217192201718469,103.06242211196252,120.77326361801796,0.9630471046390418,4.217192201718464,103.06242211196259,120.77326361801788,0.9630471046390423,63
37,GOOG,US,2020-10-22 09:30:00-04:00,2020-10-22 09:30:00-04:00,79.6724094619751,1,US-GOOG-20201022-093000,2020-11-04 09:30:00-05:00,86.0247,1,Take Profit at Close,True,1,0.0797301171248827,,,0,0,False,0,-0.0021956999281005,-0.0021956999281005,-0.0238501108634193,-0.0238501108634193,0.0074329726708572,0.0074329726708572,-0.0034537978981568,-0.0034537978981568,-0.0086108956345625,-0.0086108956345625,0.280647898366152,-149.29381931814032,2.122084229694152,70.24107470201977,80.51397443128101,0.9893002662025376,2.1220842296941522,70.24107470201976,80.51397443128103,0.9893002662025375,13
38,GOOG,US,2020-11-09 09:30:00-05:00,2020-11-09 09:30:00-05:00,89.56738441848756,1,US-GOOG-20201109-093000,2021-02-03 09:30:00-05:00,103.6241,1,Take Profit at Open,True,1,0.15694011467204344,,,0,0,False,0,-0.0002877151874185,-0.0002877151874185,-0.0986221653690633,-0.0986221653690633,0.0025702975759509,0.0025702975759509,-0.0120841394707977,-0.0120841394707977,-0.007102219039012,-0.007102219039012,0.385145292165693,-26.38427294431712,2.6875859549337204,73.59460179896517,87.56189691929656,1.0226479932415868,2.6875859549337204,73.59460179896516,87.56189691929657,1.0226479932415866,86
39,NVDA,US,2020-11-18 09:30:00-05:00,2020-11-18 09:30:00-05:00,134.33728749125208,1,US-NVDA-20201118-093000,2021-02-10 09:30:00-05:00,145.048,1,Take Profit at Close,True,1,0.0797300042956829,,,0,0,False,0,-0.0047919256980916,-0.0047919256980916,0.0115812166012221,0.0115812166012221,-0.0014836267449171,-0.0014836267449171,0.0065281616515551,0.0065281616515551,0.0036800096817168,0.0036800096817168,0.5555272897226832,54.846007157193455,5.653323152185157,123.17577822839648,142.9585853275117,0.9394588737407932,5.653323152185163,123.17577822839654,142.95858532751166,0.9394588737407934,84
40,AAPL,US,2020-12-21 09:30:00-05:00,2020-12-21 09:30:00-05:00,122.72445711456281,1,US-AAPL-20201221-093000,2020-12-28 09:30:00-05:00,132.5093,1,Take Profit at Close,True,1,0.07973017860900433,,,0,0,False,0,-0.0035111185091528,-0.0035111185091528,-0.0164158962764171,-0.0164158962764171,-0.0007948283376483,-0.0007948283376483,-0.0029977701300216,-0.0029977701300216,-0.0040747495739681,-0.0040747495739681,0.2743699679658408,-3.802257787749561,2.913253596935696,111.32002591066676,127.88574725217504,0.9594015463404888,2.913253596935695,111.32002591066687,127.88574725217494,0.9594015463404895,7
41,AAPL,US,2020-12-29 09:30:00-05:00,2020-12-29 09:30:00-05:00,135.44745655303947,-1,US-AAPL-20201229-093000,2021-01-06 09:30:00-05:00,124.6428,1,Take Profit at Close,True,1,0.07977009556328224,,,0,0,False,0,0.0087225290211445,0.0087225290211445,0.0078959624185888,0.0078959624185888,-0.001436285550892,-0.001436285550892,0.000444962786076,0.000444962786076,-0.0038423869654888,-0.0038423869654888,0.2708528933346574,23.256238295158983,3.250239275640564,114.97310028565344,132.15742721068446,1.025151062215953,3.250239275640564,114.97310028565357,132.15742721068432,1.0251510622159539,8
42,AAPL,US,2021-01-07 09:30:00-05:00,2021-01-07 09:30:00-05:00,125.94013647416432,-1,US-AAPL-20210107-093000,2021-03-08 09:30:00-05:00,115.8939,1,Take Profit at Close,True,1,0.0797699347914017,,,0,0,False,0,0.0057098427477522,0.0057098427477522,-0.0106551087662917,-0.0106551087662917,-0.0234546668218671,-0.0234546668218671,-0.0205280902816061,-0.0205280902816061,0.0398208978312228,0.0398208978312228,0.3132358952225639,-2.6283966106038834,3.560257304363737,117.811924935241,134.66817836676097,0.935422390866781,3.5602573043637378,117.81192493524118,134.6681783667608,0.9354223908667824,60
43,GOOG,US,2021-02-04 09:30:00-05:00,2021-02-04 09:30:00-05:00,103.41864265823364,-1,US-GOOG-20210204-093000,2021-08-04 09:30:00-04:00,136.0625,0,Max holding days touched,True,0,-0.3156477062810052,,,0,0,False,0,0.0010087690809532,0.0010087690809532,-0.1036776085250426,-0.1036776085250426,0.0009286813285305,0.0009286813285305,-0.0088730865509322,-0.0088730865509322,0.003839293677994,0.003839293677994,0.4112499654548521,9.385466756656848,3.183371752601856,83.53345110869498,100.41184994721324,1.0302021508274246,3.18337175260186,83.53345110869496,100.41184994721324,1.0302021508274244,180
