Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stat_market_index_change(t_1)_ratio_1d,stat_market_index_1d,stat_vix_change(t_1)_ratio_1d,stat_vix_1d,stat_gold_futures_change(t_1)_ratio_1d,stat_gold_futures_1d,stat_treasuries_20years_change(t_1)_ratio_1d,stat_treasuries_20years_1d,stat_russel_2000_change(t_1)_ratio_1d,stat_russel_2000_1d,stat_Vola(22)_1d,stat_Beta(22)_1d,stat_ATR_1d,stat_bollinger_bands_upper_1d,stat_bollinger_bands_lower_1d,stat_open_over_lower_BB_ratio_1d
2019-03-21 09:30:00-04:00,111.50467777485933,115.00764217965742,111.45708024879593,114.43650817871094,29854400,0.0,0.0,-0.0029443536044478913,-0.0029443536044478913,0.025811166442818223,0.025811166442818223,-0.0034482758620689724,-0.0034482758620689724,0.010460451606845167,0.010460451606845167,-0.007607737753285715,-0.007607737753285715,,,,,,
2019-03-22 09:30:00-04:00,113.75113199223725,113.83679881491686,111.40947776162108,111.41899871826172,33624500,0.0,0.0,0.010852481049954399,0.010852481049954399,-0.020129384330890843,-0.020129384330890843,0.004306017367118331,0.004306017367118331,0.002200864029509253,0.002200864029509253,0.012474402896412995,0.012474402896412995,,,,,,
2019-03-25 09:30:00-04:00,110.9525768470583,112.33282519725194,110.7241247024052,111.99966430664062,27067100,0.0,0.0,-0.018974501239482744,-0.018974501239482744,0.20909753513324247,0.20909753513324247,0.004211009955445988,0.004211009955445988,0.01553446312678175,0.01553446312678175,-0.03615567552600485,-0.03615567552600485,,,,,,
2019-03-26 09:30:00-04:00,112.91346011152221,112.99912692717982,111.2286067799748,112.23761749267578,26097700,0.0,0.0,-0.000839020658475631,-0.000839020658475631,-0.009101918852961188,-0.009101918852961188,0.007853041338708122,0.007853041338708122,0.0016023028075999868,0.0016023028075999868,0.004608439494615091,0.004608439494615091,,,,,,
2019-03-27 09:30:00-04:00,112.20905920128823,112.52318539623327,109.96259284251559,111.15245819091797,22733400,0.0,0.0,0.007182725862306283,0.007182725862306283,-0.10104100589339193,-0.10104100589339193,-0.005749281674539808,-0.005749281674539808,-0.0007200466729542221,-0.0007200466729542221,0.010119944173281992,0.010119944173281992,,,,,,
2019-03-28 09:30:00-04:00,111.79022322405972,111.92348755218197,110.5432394932568,111.30475616455078,18334800,0.0,0.0,-0.0046443248906916645,-0.0046443248906916645,0.032016301334052644,0.032016301334052644,-0.003347808149277376,-0.003347808149277376,0.009202397183774469,0.009202397183774469,-0.0038870435264042325,-0.0038870435264042325,,,,,,
2019-03-29 09:30:00-04:00,112.38994060789804,112.62791371897282,111.33333941373702,112.26619720458984,25399800,0.0,0.0,0.003589481529391092,0.003589481529391092,-0.04752470834876099,-0.04752470834876099,-0.015344663876106557,-0.015344663876106557,0.0034883854774288015,0.0034883854774288015,0.008454698227152502,0.008454698227152502,,,,,,
2019-04-01 09:30:00-04:00,113.22758779924473,113.37989405535647,112.41848078514664,113.29421997070312,22789100,0.0,0.0,0.0067342800173637585,0.0067342800173637585,-0.049896067345927775,-0.049896067345927775,0.0024809668558956055,0.0024809668558956055,-0.0009478743337788531,-0.0009478743337788531,0.0030226139809992336,0.0030226139809992336,,,,,,
2019-04-02 09:30:00-04:00,113.33230403063372,113.73210434818921,112.81828127580168,113.4560546875,18142300,0.0,0.0,0.011568600124275408,0.011568600124275408,-0.022611263220579714,-0.022611263220579714,-0.0035575990610499097,-0.0035575990610499097,-0.014203981742590854,-0.014203981742590854,0.010599236535313139,0.010599236535313139,,,,,,
2019-04-03 09:30:00-04:00,114.0938157373658,114.63639407726623,113.41797305169068,114.19852447509766,22860700,0.0,0.0,1.745570720723677e-05,1.745570720723677e-05,-0.0029850718650553665,-0.0029850718650553665,0.0012418313843676199,0.0012418313843676199,0.0018493891308892785,0.0018493891308892785,-0.0017609296566379884,-0.0017609296566379884,,,,,,
2019-04-04 09:30:00-04:00,114.32226479089583,114.4460154389044,112.68500885840507,113.61786651611328,20112800,0.0,0.0,0.002148376881724312,0.002148376881724312,0.028443123069318066,0.028443123069318066,-7.750045421506258e-05,-7.750045421506258e-05,-0.008667959364474065,-0.008667959364474065,0.004886364788373454,0.004886364788373454,,,,,,
2019-04-05 09:30:00-04:00,113.64643690156659,114.44603032105876,113.6274022483619,114.12238311767578,15826200,0.0,0.0,0.0020846350796801527,0.0020846350796801527,-0.011644821694133722,-0.011644821694133722,-0.0006977474199765243,-0.0006977474199765243,0.0028336667031814144,0.0028336667031814144,0.0042154614363443255,0.0042154614363443255,,,,,,
2019-04-08 09:30:00-04:00,114.0462240959635,114.24612062493223,112.93251175069659,114.16045379638672,15116200,0.0,0.0,0.004636432770241061,0.004636432770241061,-0.05596467107154646,-0.05596467107154646,0.0010861322064099621,0.0010861322064099621,0.0012915572082938809,0.0012915572082938809,0.009614140092289558,0.009614140092289558,,,,,,
2019-04-09 09:30:00-04:00,112.92297846595596,113.78920392595325,112.87538820941347,113.54170989990234,17612000,0.0,0.0,0.0010474599539205265,0.0010474599539205265,0.02808117152271894,0.02808117152271894,0.005192150530931139,0.005192150530931139,-0.003547475705651393,-0.003547475705651393,-0.002249556706816813,-0.002249556706816813,,,,,,
2019-04-10 09:30:00-04:00,113.99864492930787,114.56025800406614,113.78922742266471,114.407958984375,16477200,0.0,0.0,-0.006067494393846573,-0.006067494393846573,0.08345974220982688,0.08345974220982688,0.004934102640138827,0.004934102640138827,0.003155544561363355,0.003155544561363355,-0.012235558131135194,-0.012235558131135194,,,,,,
