Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stat_market_index_change(t_1)_ratio_1d,stat_market_index_1d,stat_vix_change(t_1)_ratio_1d,stat_vix_1d,stat_gold_futures_change(t_1)_ratio_1d,stat_gold_futures_1d,stat_treasuries_20years_change(t_1)_ratio_1d,stat_treasuries_20years_1d,stat_russel_2000_change(t_1)_ratio_1d,stat_russel_2000_1d,stat_Vola(22)_1d,stat_Beta(22)_1d,stat_ATR_1d,stat_bollinger_bands_upper_1d,stat_bollinger_bands_lower_1d,stat_open_over_lower_BB_ratio_1d
2019-03-21 09:30:00-04:00,60.79999923706055,61.589500427246094,60.657501220703125,61.57699966430664,24080000,0.0,0.0,-0.0029443536044478913,-0.0029443536044478913,0.025811166442818223,0.025811166442818223,-0.0034482758620689724,-0.0034482758620689724,0.010460451606845167,0.010460451606845167,-0.007607737753285715,-0.007607737753285715,,,,,,
2019-03-22 09:30:00-04:00,61.316001892089844,61.5,60.14125061035156,60.275001525878906,34284000,0.0,0.0,0.010852481049954399,0.010852481049954399,-0.020129384330890843,-0.020129384330890843,0.004306017367118331,0.004306017367118331,0.002200864029509253,0.002200864029509253,0.012474402896412995,0.012474402896412995,,,,,,
2019-03-25 09:30:00-04:00,59.846500396728516,60.31990051269531,59.35200119018555,59.650001525878906,29936000,0.0,0.0,-0.018974501239482744,-0.018974501239482744,0.20909753513324247,0.20909753513324247,0.004211009955445988,0.004211009955445988,0.01553446312678175,0.01553446312678175,-0.03615567552600485,-0.03615567552600485,,,,,,
2019-03-26 09:30:00-04:00,59.92649841308594,60.14149856567383,58.83599853515625,59.23099899291992,38024000,0.0,0.0,-0.000839020658475631,-0.000839020658475631,-0.009101918852961188,-0.009101918852961188,0.007853041338708122,0.007853041338708122,0.0016023028075999868,0.0016023028075999868,0.004608439494615091,0.004608439494615091,,,,,,
2019-03-27 09:30:00-04:00,59.275001525878906,59.37794876098633,57.96849822998047,58.6510009765625,28004000,0.0,0.0,0.007182725862306283,0.007182725862306283,-0.10104100589339193,-0.10104100589339193,-0.005749281674539808,-0.005749281674539808,-0.0007200466729542221,-0.0007200466729542221,0.010119944173281992,0.010119944173281992,,,,,,
2019-03-28 09:30:00-04:00,58.57699966430664,58.578250885009766,57.97154998779297,58.42449951171875,19234000,0.0,0.0,-0.0046443248906916645,-0.0046443248906916645,0.032016301334052644,0.032016301334052644,-0.003347808149277376,-0.003347808149277376,0.009202397183774469,0.009202397183774469,-0.0038870435264042325,-0.0038870435264042325,,,,,,
2019-03-29 09:30:00-04:00,58.744998931884766,58.949501037597656,58.14400100708008,58.66550064086914,25398000,0.0,0.0,0.003589481529391092,0.003589481529391092,-0.04752470834876099,-0.04752470834876099,-0.015344663876106557,-0.015344663876106557,0.0034883854774288015,0.0034883854774288015,0.008454698227152502,0.008454698227152502,,,,,,
2019-04-01 09:30:00-04:00,59.20500183105469,59.83300018310547,59.099998474121094,59.721500396728516,25050000,0.0,0.0,0.0067342800173637585,0.0067342800173637585,-0.049896067345927775,-0.049896067345927775,0.0024809668558956055,0.0024809668558956055,-0.0009478743337788531,-0.0009478743337788531,0.0030226139809992336,0.0030226139809992336,,,,,,
2019-04-02 09:30:00-04:00,59.76599884033203,60.067501068115234,59.285499572753906,60.02450180053711,16558000,0.0,0.0,0.011568600124275408,0.011568600124275408,-0.022611263220579714,-0.022611263220579714,-0.0035575990610499097,-0.0035575990610499097,-0.014203981742590854,-0.014203981742590854,0.010599236535313139,0.010599236535313139,,,,,,
2019-04-03 09:30:00-04:00,60.374000549316406,60.814998626708984,60.025001525878906,60.29600143432617,20286000,0.0,0.0,1.745570720723677e-05,1.745570720723677e-05,-0.0029850718650553665,-0.0029850718650553665,0.0012418313843676199,0.0012418313843676199,0.0018493891308892785,0.0018493891308892785,-0.0017609296566379884,-0.0017609296566379884,,,,,,
2019-04-04 09:30:00-04:00,60.297000885009766,60.78350067138672,60.20650100708008,60.75,19000000,0.0,0.0,0.002148376881724312,0.002148376881724312,0.028443123069318066,0.028443123069318066,-7.750045421506258e-05,-7.750045421506258e-05,-0.008667959364474065,-0.008667959364474065,0.004886364788373454,0.004886364788373454,,,,,,
2019-04-05 09:30:00-04:00,60.7495002746582,60.81100082397461,60.25149917602539,60.35749816894531,18144000,0.0,0.0,0.0020846350796801527,0.0020846350796801527,-0.011644821694133722,-0.011644821694133722,-0.0006977474199765243,-0.0006977474199765243,0.0028336667031814144,0.0028336667031814144,0.0042154614363443255,0.0042154614363443255,,,,,,
2019-04-08 09:30:00-04:00,60.394500732421875,60.43450164794922,59.99300003051758,60.19200134277344,17204000,0.0,0.0,0.004636432770241061,0.004636432770241061,-0.05596467107154646,-0.05596467107154646,0.0010861322064099621,0.0010861322064099621,0.0012915572082938809,0.0012915572082938809,0.009614140092289558,0.009614140092289558,,,,,,
2019-04-09 09:30:00-04:00,59.79999923706055,60.114498138427734,59.65399932861328,59.86249923706055,17528000,0.0,0.0,0.0010474599539205265,0.0010474599539205265,0.02808117152271894,0.02808117152271894,0.005192150530931139,0.005192150530931139,-0.003547475705651393,-0.003547475705651393,-0.002249556706816813,-0.002249556706816813,,,,,,
