Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stat_market_index_change(t_1)_ratio_1d,stat_market_index_1d,stat_vix_change(t_1)_ratio_1d,stat_vix_1d,stat_gold_futures_change(t_1)_ratio_1d,stat_gold_futures_1d,stat_treasuries_20years_change(t_1)_ratio_1d,stat_treasuries_20years_1d,stat_russel_2000_change(t_1)_ratio_1d,stat_russel_2000_1d,stat_Vola(22)_1d,stat_Beta(22)_1d,stat_ATR_1d,stat_bollinger_bands_upper_1d,stat_bollinger_bands_lower_1d,stat_open_over_lower_BB_ratio_1d
2019-03-21 09:30:00-04:00,45.733009134461135,47.25166595741237,45.6824658298214,46.95322799682617,204136800,0.0,0.0,-0.0029443536044478913,-0.0029443536044478913,0.025811166442818223,0.025811166442818223,-0.0034482758620689724,-0.0034482758620689724,0.010460451606845167,0.010460451606845167,-0.007607737753285715,-0.007607737753285715,,,,,,
2019-03-22 09:30:00-04:00,47.01339650532469,47.578983537196066,45.9159204261573,45.98090362548828,169630800,0.0,0.0,0.010852481049954399,0.010852481049954399,-0.020129384330890843,-0.020129384330890843,0.004306017367118331,0.004306017367118331,0.002200864029509253,0.002200864029509253,0.012474402896412995,0.012474402896412995,,,,,,
2019-03-25 09:30:00-04:00,46.0916198714731,46.20473729732632,44.90990964458934,45.42495346069336,175381200,0.0,0.0,-0.018974501239482744,-0.018974501239482744,0.20909753513324247,0.20909753513324247,0.004211009955445988,0.004211009955445988,0.01553446312678175,0.01553446312678175,-0.03615567552600485,-0.03615567552600485,,,,,,
2019-03-26 09:30:00-04:00,46.127715775725164,46.42133921556316,44.42373838913249,44.95562744140625,199202000,0.0,0.0,-0.000839020658475631,-0.000839020658475631,-0.009101918852961188,-0.009101918852961188,0.007853041338708122,0.007853041338708122,0.0016023028075999868,0.0016023028075999868,0.004608439494615091,0.004608439494615091,,,,,,
2019-03-27 09:30:00-04:00,45.42736254885007,45.670442742939514,44.897878792695565,45.3599739074707,119393600,0.0,0.0,0.007182725862306283,0.007182725862306283,-0.10104100589339193,-0.10104100589339193,-0.005749281674539808,-0.005749281674539808,-0.0007200466729542221,-0.0007200466729542221,0.010119944173281992,0.010119944173281992,,,,,,
2019-03-28 09:30:00-04:00,45.475485838520555,45.622297558899305,45.133728190118546,45.42013168334961,83121600,0.0,0.0,-0.0046443248906916645,-0.0046443248906916645,0.032016301334052644,0.032016301334052644,-0.003347808149277376,-0.003347808149277376,0.009202397183774469,0.009202397183774469,-0.0038870435264042325,-0.0038870435264042325,,,,,,
2019-03-29 09:30:00-04:00,45.68728384319858,45.7474525249171,45.37681138898425,45.716163635253906,94256000,0.0,0.0,0.003589481529391092,0.003589481529391092,-0.04752470834876099,-0.04752470834876099,-0.015344663876106557,-0.015344663876106557,0.0034883854774288015,0.0034883854774288015,0.008454698227152502,0.008454698227152502,,,,,,
2019-04-01 09:30:00-04:00,46.122902634178416,46.1325280070035,45.338304378565645,46.026634216308594,111448000,0.0,0.0,0.0067342800173637585,0.0067342800173637585,-0.049896067345927775,-0.049896067345927775,0.0024809668558956055,0.0024809668558956055,-0.0009478743337788531,-0.0009478743337788531,0.0030226139809992336,0.0030226139809992336,,,,,,
2019-04-02 09:30:00-04:00,45.99053416106578,46.80161051403949,45.98090878753836,46.69571304321289,91062800,0.0,0.0,0.011568600124275408,0.011568600124275408,-0.022611263220579714,-0.022611263220579714,-0.0035575990610499097,-0.0035575990610499097,-0.014203981742590854,-0.014203981742590854,0.010599236535313139,0.010599236535313139,,,,,,
2019-04-03 09:30:00-04:00,46.51040104466658,47.29259407646563,46.486332097802794,47.01581954956055,93087200,0.0,0.0,1.745570720723677e-05,1.745570720723677e-05,-0.0029850718650553665,-0.0029850718650553665,0.0012418313843676199,0.0012418313843676199,0.0018493891308892785,0.0018493891308892785,-0.0017609296566379884,-0.0017609296566379884,,,,,,
