Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2017-04-17 09:30:00-04:00,104.92364221113094,105.00013292983367,104.4137278607928,104.60919189453125,8015000,0.0,0.0,0.0
2017-04-18 09:30:00-04:00,105.26359157508014,106.21543648948527,105.00013722148508,105.97747039794922,11529700,0.0,0.0,0.0
2017-04-19 09:30:00-04:00,105.4675722314936,105.52706214253978,105.12762710383804,105.39958190917969,7344000,0.0,0.0,0.0
2017-04-20 09:30:00-04:00,104.97462210712995,105.3145671375913,104.65167789434334,104.99162292480469,7932900,0.0,0.0,0.0
2017-04-21 09:30:00-04:00,105.229582500954,105.58652186517794,104.94912736452997,104.99162292480469,9798500,0.0,0.0,0.0
2017-04-24 09:30:00-04:00,104.1502917850415,104.66870663591945,104.07380105292295,104.47323608398438,8066400,0.0,0.0,0.0
2017-04-25 09:30:00-04:00,103.86131855629294,104.07378341050774,103.15593368416074,103.21542358398438,8122300,0.0,0.0,0.0
2017-04-26 09:30:00-04:00,103.27495293038874,103.801868304309,103.19846866593585,103.78487396240234,5766200,0.0,0.0,0.0
2017-04-27 09:30:00-04:00,103.4704145045987,103.98032900824909,103.3259399172821,103.75086975097656,4978300,0.0,0.0,0.0
2017-04-28 09:30:00-04:00,103.34292149031396,104.05680689436005,103.3004324025426,103.98031616210938,8166300,0.0,0.0,0.0
2017-05-01 09:30:00-04:00,103.63537264986108,104.01860545852861,102.80076823654593,103.11587524414062,8795900,0.255,0.0,0.0
2017-05-02 09:30:00-04:00,103.02225407382916,103.71207612424297,102.9967060715853,103.6439437866211,6727800,0.0,0.0,0.0
2017-05-03 09:30:00-04:00,104.08677266170321,104.23154897153128,103.51617908947082,103.71205139160156,8932900,0.0,0.0,0.0
2017-05-04 09:30:00-04:00,103.05631161942081,103.23515411762061,102.76675245748532,103.20108795166016,9707200,0.0,0.0,0.0
2017-05-05 09:30:00-04:00,103.3714438283943,103.44809434955988,102.95414453858682,103.2947998046875,5605400,0.0,0.0,0.0
2017-05-08 09:30:00-04:00,103.14148406802487,103.16703207067795,102.64753435854034,102.73269653320312,8057800,0.0,0.0,0.0
2017-05-09 09:30:00-04:00,102.5197622755673,102.7326709078456,102.31537180786775,102.72415924072266,5536700,0.0,0.0,0.0
2017-05-10 09:30:00-04:00,102.97115312648918,103.09889313157672,102.33242711122344,102.60494995117188,6517000,0.0,0.0,0.0
2017-05-11 09:30:00-04:00,102.1961624425207,102.6815939542244,102.11951843946818,102.60494995117188,7479800,0.0,0.0,0.0
2017-05-12 09:30:00-04:00,103.05626413118405,103.46504493943011,103.03071614285041,103.3798828125,7463900,0.0,0.0,0.0
2017-05-15 09:30:00-04:00,103.09886169433594,103.22660815792761,102.83485710104681,103.09886169433594,5173200,0.0,0.0,0.0
2017-05-16 09:30:00-04:00,103.14145397311302,103.80572783809933,103.14145397311302,103.48210906982422,6722700,0.0,0.0,0.0
2017-05-17 09:30:00-04:00,104.4359533973069,105.21094403724827,104.23156290332123,104.98951721191406,11236400,0.0,0.0,0.0
2017-05-18 09:30:00-04:00,105.3897980398724,105.55161071806947,104.91288466934297,105.10875701904297,8350500,0.0,0.0,0.0
2017-05-19 09:30:00-04:00,105.05765730336198,105.41534231862448,104.75958645730988,105.35572814941406,11277400,0.0,0.0,0.0
2017-05-22 09:30:00-04:00,105.10019011345884,105.22793005810327,104.97244367136047,105.06612396240234,4062900,0.0,0.0,0.0
2017-05-23 09:30:00-04:00,105.1854160196372,105.27909636748046,104.30823321479392,104.35932922363281,7901300,0.0,0.0,0.0
2017-05-24 09:30:00-04:00,104.58072681009111,104.97247792890704,104.35930000468868,104.94692993164062,7355200,0.0,0.0,0.0
2017-05-25 09:30:00-04:00,104.76807891248572,104.98950571356949,104.54665860885791,104.98098754882812,6464800,0.0,0.0,0.0
2017-05-26 09:30:00-04:00,105.21941943842901,105.38122553573693,104.9639265516948,105.15980529785156,2963800,0.0,0.0,0.0
2017-05-30 09:30:00-04:00,105.6282405499968,105.72192087770152,105.3812657312713,105.67933654785156,4819400,0.0,0.0,0.0
2017-05-31 09:30:00-04:00,105.64528852556518,106.15626805280448,105.62825219276478,105.943359375,8000200,0.0,0.0,0.0
2017-06-01 09:30:00-04:00,105.57040866196621,105.98859848764246,105.53627682959,105.95446014404297,9037300,0.263,0.0,0.0
2017-06-02 09:30:00-04:00,106.8675999477346,107.3369873474888,106.72251692478625,107.20897674560547,13245000,0.0,0.0,0.0
2017-06-05 09:30:00-04:00,106.59449993660452,106.81639583216376,106.49208494375698,106.54328918457031,6775500,0.0,0.0,0.0
2017-06-06 09:30:00-04:00,107.26870860213394,107.42232782330626,107.0212106062885,107.12361907958984,12841500,0.0,0.0,0.0
2017-06-07 09:30:00-04:00,106.88467241844114,107.12363423825259,106.50062756677575,106.611572265625,12852400,0.0,0.0,0.0
2017-06-08 09:30:00-04:00,106.57740824954608,106.57740824954608,106.08241881831424,106.32991027832031,8758600,0.0,0.0,0.0
2017-06-09 09:30:00-04:00,105.8947159341728,106.37263970525605,105.80937333379693,106.16781616210938,5130500,0.0,0.0,0.0
2017-06-12 09:30:00-04:00,106.00561936830402,106.67130050762724,105.94587892019094,106.13363647460938,4335800,0.0,0.0,0.0
2017-06-13 09:30:00-04:00,105.83492767085981,106.27017668959802,105.81785525176022,106.15069580078125,4742600,0.0,0.0,0.0
2017-06-14 09:30:00-04:00,107.46499577879845,108.13921310953957,107.3028468591055,107.789306640625,20212300,0.0,0.0,0.0
2017-06-15 09:30:00-04:00,107.6100932445769,107.81492324099776,107.38820384861944,107.6186294555664,5863700,0.0,0.0,0.0
2017-06-16 09:30:00-04:00,107.60158271381957,107.90882125196359,107.5418422486928,107.8320083618164,6672500,0.0,0.0,0.0
2017-06-19 09:30:00-04:00,107.80638473197497,107.9429380600114,107.55888670832475,107.6783676147461,5641300,0.0,0.0,0.0
2017-06-20 09:30:00-04:00,108.20754361593113,108.72814198468055,108.20754361593113,108.6427993774414,8405700,0.0,0.0,0.0
2017-06-21 09:30:00-04:00,108.48063248131493,108.93295411231465,108.30994728474921,108.86467742919922,5914800,0.0,0.0,0.0
2017-06-22 09:30:00-04:00,108.99268534867147,109.12923870333393,108.65130847323769,109.10363006591797,6608100,0.0,0.0,0.0
2017-06-23 09:30:00-04:00,108.78788042714525,109.15485949151433,108.72813995207231,109.05244445800781,4329900,0.0,0.0,0.0
2017-06-26 09:30:00-04:00,109.47060937360071,109.72664364346872,109.37673057539722,109.46206665039062,5541600,0.0,0.0,0.0
2017-06-27 09:30:00-04:00,108.75371972768879,108.804923978305,108.0624362994815,108.29286193847656,8354200,0.0,0.0,0.0
2017-06-28 09:30:00-04:00,108.10507997416039,108.13921830395145,107.51621169112154,107.93439483642578,7357900,0.0,0.0,0.0
2017-06-29 09:30:00-04:00,106.68837784320297,107.29431856233039,106.59449906166851,107.02975463867188,9115800,0.0,0.0,0.0
2017-06-30 09:30:00-04:00,106.84201279852412,107.01269796576628,106.55184020074634,106.78227233886719,10189800,0.0,0.0,0.0
2017-07-03 09:30:00-04:00,106.90024060852238,106.93444946847785,106.0621398512955,106.43843078613281,11021100,0.258,0.0,0.0
2017-07-05 09:30:00-04:00,106.2161171507278,106.60096207915838,106.14770592928103,106.46412658691406,11394500,0.0,0.0,0.0
2017-07-06 09:30:00-04:00,105.63461542365886,105.73724207788074,105.13004905425925,105.58330535888672,10853100,0.0,0.0,0.0
2017-07-07 09:30:00-04:00,105.0530442915068,105.21553481159474,104.83924372283342,104.95042419433594,9401800,0.0,0.0,0.0
2017-07-10 09:30:00-04:00,105.07871509063635,105.27540797731257,104.91622455624423,105.1043701171875,3859200,0.0,0.0,0.0
2017-07-11 09:30:00-04:00,105.07015785445368,105.47210398993907,104.94187620115554,105.2839584350586,4425600,0.0,0.0,0.0
2017-07-12 09:30:00-04:00,105.95101561478633,106.07929726858353,105.60893337955245,106.01087951660156,7839900,0.0,0.0,0.0
2017-07-13 09:30:00-04:00,105.70296378448465,105.74572649350019,105.02735343501381,105.34378051757812,7449300,0.0,0.0,0.0
2017-07-14 09:30:00-04:00,106.1306252234334,106.18194180841445,105.29253045664174,105.47212219238281,6566800,0.0,0.0,0.0
2017-07-17 09:30:00-04:00,105.47208991082024,106.03651997544185,105.42077334154553,105.76285552978516,4737300,0.0,0.0,0.0
2017-07-18 09:30:00-04:00,106.4128436491795,106.70360935726045,106.24180576497622,106.68650817871094,9163000,0.0,0.0,0.0
2017-07-19 09:30:00-04:00,106.71210983462709,106.90880917528698,106.54961935863298,106.72921752929688,5140900,0.0,0.0,0.0
2017-07-20 09:30:00-04:00,107.31934408785355,107.52459735538338,106.8746417242249,107.0371322631836,12239100,0.0,0.0,0.0
2017-07-21 09:30:00-04:00,107.52457294486248,107.78112968401608,107.3877374642407,107.49036407470703,6201500,0.0,0.0,0.0
2017-07-24 09:30:00-04:00,107.28512778818539,107.46472601601886,107.03712485859337,107.07132720947266,5378500,0.0,0.0,0.0
2017-07-25 09:30:00-04:00,106.16481031355671,106.20757303734491,105.59182635297809,105.6773452758789,9743300,0.0,0.0,0.0
2017-07-26 09:30:00-04:00,105.42078751027391,106.12205315431265,105.25830350564513,105.848388671875,8459500,0.0,0.0,0.0
2017-07-27 09:30:00-04:00,105.28392796021461,105.51482964957512,105.03591857553909,105.32669067382812,6390800,0.0,0.0,0.0
2017-07-28 09:30:00-04:00,105.42080666031211,106.03655348881827,105.4122593332941,105.95103454589844,5491800,0.0,0.0,0.0
2017-07-31 09:30:00-04:00,105.58329618691317,106.08786903715837,105.53198612659831,106.07931518554688,5464600,0.0,0.0,0.0
2017-08-01 09:30:00-04:00,105.57272791824413,106.88402962665276,105.55558958286096,106.82403564453125,9676800,0.269,0.0,0.0
2017-08-02 09:30:00-04:00,106.93548528210877,107.2783109488098,106.85835294000029,106.88406372070312,5745600,0.0,0.0,0.0
2017-08-03 09:30:00-04:00,107.38118012496483,108.00683103195283,107.35546933958955,107.98969268798828,10324500,0.0,0.0,0.0
2017-08-04 09:30:00-04:00,107.26119394647137,107.28690473228909,106.65268137297618,107.07263946533203,8485500,0.0,0.0,0.0
2017-08-07 09:30:00-04:00,106.99545433923332,107.21829195146663,106.798334040563,107.19258117675781,4684600,0.0,0.0,0.0
2017-08-08 09:30:00-04:00,107.02118811994521,107.11546533428655,106.40410327656741,106.80692291259766,6197400,0.0,0.0,0.0
2017-08-09 09:30:00-04:00,107.92967070094522,107.94680904046758,107.30401341726784,107.38972473144531,9221800,0.0,0.0,0.0
2017-08-10 09:30:00-04:00,107.66402784511337,108.3668177515476,107.57831649597968,108.30682373046875,10378200,0.0,0.0,0.0
2017-08-11 09:30:00-04:00,107.79258991858872,108.38396427013943,107.6040419373087,108.3582534790039,5717800,0.0,0.0,0.0
2017-08-14 09:30:00-04:00,107.98110658646917,108.22965504508247,107.7582754488347,107.8011245727539,5111000,0.0,0.0,0.0
2017-08-15 09:30:00-04:00,106.90122445493736,107.59544179229597,106.8840795726889,107.34689331054688,7473200,0.0,0.0,0.0
2017-08-16 09:30:00-04:00,106.98690818574191,108.00680615759737,106.96976330686898,107.74111938476562,5283800,0.0,0.0,0.0
2017-08-17 09:30:00-04:00,107.73260181393894,108.57252475739234,107.56976461484497,108.54681396484375,9364700,0.0,0.0,0.0
2017-08-18 09:30:00-04:00,108.82963019064259,108.97532902014568,108.21254510232616,108.52108764648438,8382500,0.0,0.0,0.0
2017-08-21 09:30:00-04:00,108.64962551735394,108.86389077805136,108.41822191289772,108.78675842285156,7669800,0.0,0.0,0.0
2017-08-22 09:30:00-04:00,108.66677610322206,108.68391444788034,108.22110067582082,108.36680603027344,6140700,0.0,0.0,0.0
2017-08-23 09:30:00-04:00,108.88102888900221,109.11243247906667,108.64105285816306,109.10386657714844,7446400,0.0,0.0,0.0
2017-08-24 09:30:00-04:00,108.74389129960444,109.11242777073501,108.60676494740913,108.70104217529297,5569400,0.0,0.0,0.0
2017-08-25 09:30:00-04:00,108.86388890270979,109.23242540631506,108.73533497959134,109.12100982666016,7303300,0.0,0.0,0.0
2017-08-28 09:30:00-04:00,108.77820040828472,109.18102019803706,108.61536323498099,109.05245971679688,4448500,0.0,0.0,0.0
2017-08-29 09:30:00-04:00,110.09803994164952,110.14946149899981,109.11241214083073,109.40381622314453,7659400,0.0,0.0,0.0
2017-08-30 09:30:00-04:00,109.24099977745274,109.48097582332252,109.1381500982842,109.36956024169922,4735200,0.0,0.0,0.0
2017-08-31 09:30:00-04:00,109.39529659618236,109.72954995803549,109.33530257069228,109.69526672363281,7978400,0.0,0.0,0.0
2017-09-01 09:30:00-04:00,109.33709568157792,109.36285940371454,108.58133143885061,108.85615539550781,14128600,0.263,0.0,0.0
2017-09-05 09:30:00-04:00,109.66346073441322,110.6167578291041,109.66346073441322,110.5823974609375,15215700,0.0,0.0,0.0
2017-09-06 09:30:00-04:00,110.54806531533309,110.78853550682145,109.70641309280253,109.90394592285156,9066400,0.0,0.0,0.0
2017-09-07 09:30:00-04:00,110.21309471254594,111.27804321182272,110.21309471254594,111.02897644042969,13618900,0.0,0.0,0.0
2017-09-08 09:30:00-04:00,110.88301507657567,110.9259589935126,110.41925484573021,110.78854370117188,9808500,0.0,0.0,0.0
2017-09-11 09:30:00-04:00,109.81803351173731,109.97262238419627,109.29414936353307,109.46591186523438,17856700,0.0,0.0,0.0
2017-09-12 09:30:00-04:00,109.11379178415476,109.14813904106968,108.66719881643118,108.89049530029297,7557400,0.0,0.0,0.0
2017-09-13 09:30:00-04:00,108.99357967342583,109.002163213302,108.45251525448299,108.46110534667969,6740000,0.0,0.0,0.0
2017-09-14 09:30:00-04:00,108.52982828457893,108.92488740117162,108.49547446326807,108.90770721435547,6674500,0.0,0.0,0.0
2017-09-15 09:30:00-04:00,109.07090345237619,109.07949354714084,108.6758442733943,108.95066833496094,9769200,0.0,0.0,0.0
2017-09-18 09:30:00-04:00,108.64145256464829,108.70157010239362,108.07462444963208,108.32368469238281,6863000,0.0,0.0,0.0
2017-09-19 09:30:00-04:00,108.45251603393527,108.47827975839,107.98016579685067,108.05745697021484,5554900,0.0,0.0,0.0
2017-09-20 09:30:00-04:00,108.18625491396716,108.25496253009953,107.636607089546,108.13472747802734,8037000,0.0,0.0,0.0
2017-09-21 09:30:00-04:00,108.34946892014881,108.69299400731872,108.05746473326914,108.07463836669922,6147800,0.0,0.0,0.0
2017-09-22 09:30:00-04:00,108.64146230831146,108.83899512280226,108.26357686440947,108.3838119506836,5660700,0.0,0.0,0.0
2017-09-25 09:30:00-04:00,108.48688225334001,109.30276419851077,108.38382079141812,109.06229400634766,9679000,0.0,0.0,0.0
2017-09-26 09:30:00-04:00,108.873291482983,108.9763528883104,108.58129399636529,108.86470794677734,7251900,0.0,0.0,0.0
2017-09-27 09:30:00-04:00,107.24159882845196,107.61089424936549,107.0183022466079,107.22441864013672,12145700,0.0,0.0,0.0
2017-09-28 09:30:00-04:00,106.67477530098816,107.05266083286854,106.46865889829081,106.90666198730469,8883700,0.0,0.0,0.0
2017-09-29 09:30:00-04:00,107.1470947265625,107.37897477942512,106.72626542154809,107.1470947265625,11285500,0.0,0.0,0.0
2017-10-02 09:30:00-04:00,107.40701042870397,107.57051971966457,106.91648912140563,106.95091247558594,7860700,0.252,0.0,0.0
2017-10-03 09:30:00-04:00,106.64108747002604,107.14882363539573,106.64108747002604,107.05416107177734,6219800,0.0,0.0,0.0
2017-10-04 09:30:00-04:00,107.16603814034579,107.21766988141711,106.6066702049371,107.06277465820312,7447000,0.0,0.0,0.0
2017-10-05 09:30:00-04:00,106.94228343208418,106.96810586670024,106.44316131107004,106.6583023071289,8180300,0.0,0.0,0.0
2017-10-06 09:30:00-04:00,106.09891334756097,106.79596793546592,105.8751649177025,106.3570785522461,10375000,0.0,0.0,0.0
2017-10-09 09:30:00-04:00,106.52059416410819,106.76155099582627,106.40011574824914,106.69271087646484,3590900,0.0,0.0,0.0
2017-10-10 09:30:00-04:00,106.8304066717214,107.45862123492722,106.7271366356161,106.86483001708984,6666800,0.0,0.0,0.0
2017-10-11 09:30:00-04:00,107.20050473253909,107.2779589409724,106.93373187528198,107.07141876220703,4385900,0.0,0.0,0.0
2017-10-12 09:30:00-04:00,107.18325308848458,107.553295885823,106.91647377327988,107.52747344970703,7141600,0.0,0.0,0.0
2017-10-13 09:30:00-04:00,108.0696296716993,108.37943323974366,107.71679527703341,108.3019790649414,7746900,0.0,0.0,0.0
2017-10-16 09:30:00-04:00,108.02660808287948,108.34501915659327,107.8975221575586,108.22454071044922,5737300,0.0,0.0,0.0
2017-10-17 09:30:00-04:00,107.90613047737287,108.50852271278603,107.90613047737287,108.36222839355469,4969600,0.0,0.0,0.0
2017-10-18 09:30:00-04:00,107.61355531681346,107.72542629866332,107.29514420074017,107.6479721069336,5943800,0.0,0.0,0.0
2017-10-19 09:30:00-04:00,108.20730011519089,108.43965603883436,107.8028340422852,107.8372573852539,8966500,0.0,0.0,0.0
2017-10-20 09:30:00-04:00,106.7099192649099,106.95087609662798,106.40011574824914,106.69271087646484,12326900,0.0,0.0,0.0
2017-10-23 09:30:00-04:00,106.84764803104433,107.1316292107423,106.72716300969003,106.88206481933594,6871100,0.0,0.0,0.0
2017-10-24 09:30:00-04:00,106.16779727018091,106.4431775244588,105.97847211431802,106.21942901611328,6842800,0.0,0.0,0.0
2017-10-25 09:30:00-04:00,105.44490481492392,105.83216255040021,105.35024225062408,105.71167755126953,9961400,0.0,0.0,0.0
2017-10-26 09:30:00-04:00,105.9010398600596,105.9010398600596,105.35888671875,105.35888671875,8179400,0.0,0.0,0.0
2017-10-27 09:30:00-04:00,105.79774293594699,106.13336237918611,105.63423367082653,106.055908203125,10480900,0.0,0.0,0.0
2017-10-30 09:30:00-04:00,106.58950480959157,107.10584212533459,106.33133286892748,107.07141876220703,9051600,0.0,0.0,0.0
2017-10-31 09:30:00-04:00,107.16602839887192,107.27790591513343,107.05415744819236,107.10578918457031,4424300,0.0,0.0,0.0
2017-11-01 09:30:00-04:00,107.23773915833749,107.91902515072775,107.19462378939264,107.58269500732422,8940400,0.263,0.0,0.0
2017-11-02 09:30:00-04:00,107.79828831219409,108.24672629659925,107.72929582859778,108.0570068359375,7222700,0.0,0.0,0.0
2017-11-03 09:30:00-04:00,108.2036308653119,108.40197606783931,107.91904175265613,108.35023498535156,10984100,0.0,0.0,0.0
2017-11-06 09:30:00-05:00,108.6003167587277,108.85040959768799,108.4192164090294,108.75554656982422,6246700,0.0,0.0,0.0
2017-11-07 09:30:00-05:00,108.8590181409906,109.33332662604394,108.77277425326737,109.21259307861328,6422700,0.0,0.0,0.0
2017-11-08 09:30:00-05:00,109.16949845992295,109.35060540588495,108.8417939747987,108.97115325927734,3356200,0.0,0.0,0.0
2017-11-09 09:30:00-05:00,108.5485824402006,108.86766120880411,108.27261904545594,108.66069030761719,6280400,0.0,0.0,0.0
2017-11-10 09:30:00-05:00,107.54818134827232,107.66028918475706,106.90139170346953,107.02212524414062,11981000,0.0,0.0,0.0
2017-11-13 09:30:00-05:00,107.62579754341216,107.63441666795516,107.20322357936695,107.24634552001953,5880800,0.0,0.0,0.0
2017-11-14 09:30:00-05:00,107.59990736823282,108.00522987501532,107.59990736823282,107.97073364257812,6195900,0.0,0.0,0.0
2017-11-15 09:30:00-05:00,108.71245293924801,109.23850929281039,108.35025214549648,109.14364624023438,9568200,0.0,0.0,0.0
2017-11-16 09:30:00-05:00,108.66930719579113,108.94527056814167,108.18636635956335,108.19499206542969,5894900,0.0,0.0,0.0
2017-11-17 09:30:00-05:00,108.72103069082995,109.04011596142735,108.62616768009788,108.99699401855469,6938800,0.0,0.0,0.0
2017-11-20 09:30:00-05:00,108.5830377127765,108.98835365563659,108.5830377127765,108.953857421875,4232300,0.0,0.0,0.0
2017-11-21 09:30:00-05:00,109.60068493872083,109.7731661672322,108.92802459624181,109.2988510131836,5818400,0.0,0.0,0.0
2017-11-22 09:30:00-05:00,109.19538674518766,109.69556594110034,109.1005236988364,109.65245056152344,4140700,0.0,0.0,0.0
2017-11-24 09:30:00-05:00,109.46268615114643,109.54892345959986,109.25571529496123,109.35057830810547,3141400,0.0,0.0,0.0
2017-11-27 09:30:00-05:00,109.40232915104271,109.56618465738214,109.02287706456636,109.19535827636719,6079900,0.0,0.0,0.0
2017-11-28 09:30:00-05:00,109.32470568219532,109.67828721470048,109.065993746214,109.34195709228516,5983000,0.0,0.0,0.0
2017-11-29 09:30:00-05:00,108.28123714305264,108.38472588240532,107.88454017809669,108.26399230957031,14547100,0.0,0.0,0.0
2017-11-30 09:30:00-05:00,108.0656357432143,108.24673609443265,107.31536379952203,107.90178680419922,9630000,0.0,0.0,0.0
2017-12-01 09:30:00-05:00,108.77024383971359,110.34299196297212,108.10484659934154,109.35786437988281,24583100,0.255,0.0,0.0
2017-12-04 09:30:00-05:00,108.81344228214348,109.4615528515394,108.71838553786502,109.40970611572266,9609200,0.0,0.0,0.0
2017-12-05 09:30:00-05:00,109.28873378627178,110.17880464342564,109.2714471444874,109.9541244506836,10958900,0.0,0.0,0.0
2017-12-06 09:30:00-05:00,110.49854835773334,110.80963540676984,110.31707816541099,110.33435821533203,11834200,0.0,0.0,0.0
2017-12-07 09:30:00-05:00,110.55040701499632,110.69731712330982,109.14184874587396,109.47022247314453,13056800,0.0,0.0,0.0
2017-12-08 09:30:00-05:00,109.39240079861229,109.5220242089452,109.0899505697825,109.47882080078125,4786100,0.0,0.0,0.0
2017-12-11 09:30:00-05:00,109.62575698313681,109.82450722445046,109.23689322896838,109.2541732788086,3863800,0.0,0.0,0.0
2017-12-12 09:30:00-05:00,109.02948258477296,109.23688272043867,108.59740885818553,109.21095275878906,7502400,0.0,0.0,0.0
2017-12-13 09:30:00-05:00,109.58253812389114,110.08374523679333,109.3924246263819,110.03189849853516,8532900,0.0,0.0,0.0
2017-12-14 09:30:00-05:00,109.78991178013244,110.5935689938922,109.56523164700596,110.4985122680664,6885000,0.0,0.0,0.0
2017-12-15 09:30:00-05:00,110.44670586463695,111.12073995741036,110.23066895834172,110.9133529663086,7239400,0.0,0.0,0.0
2017-12-18 09:30:00-05:00,110.58497540569282,110.6108987802267,109.66898100990454,109.90229797363281,7239700,0.0,0.0,0.0
2017-12-19 09:30:00-05:00,109.15907939535568,109.21092612016477,108.07889534236453,108.47640228271484,11045800,0.0,0.0,0.0
2017-12-20 09:30:00-05:00,107.42214148587,107.7678017010693,107.11104795148266,107.27523803710938,10005800,0.0,0.0,0.0
2017-12-21 09:30:00-05:00,107.40687669887501,108.12563752452465,107.38089850633474,107.90048217773438,7026900,0.262,0.0,0.0
2017-12-22 09:30:00-05:00,107.98707336313488,108.10830932729482,107.83985920763563,108.04769134521484,3974300,0.0,0.0,0.0
2017-12-26 09:30:00-05:00,108.22956571235048,108.70584803037985,108.22090411184367,108.36811828613281,3168400,0.0,0.0,0.0
2017-12-27 09:30:00-05:00,108.86173157267906,109.96152367523007,108.8530699715542,109.7796630859375,9059700,0.0,0.0,0.0
2017-12-28 09:30:00-05:00,109.57183672460651,109.83163191721873,109.43328413358188,109.68441772460938,5297100,0.0,0.0,0.0
2017-12-29 09:30:00-05:00,109.54588383762753,110.08279094320923,109.52856723732323,109.85763549804688,7580500,0.0,0.0,0.0
2018-01-02 09:30:00-05:00,109.53723246624168,109.55455567503192,108.30754891686792,108.67125701904297,16238200,0.0,0.0,0.0
2018-01-03 09:30:00-05:00,109.11286893560232,109.2860613229124,108.67121975903572,109.19080352783203,8605100,0.0,0.0,0.0
2018-01-04 09:30:00-05:00,108.80976922789253,109.25141836498021,108.5672972645865,109.17347717285156,9217900,0.0,0.0,0.0
2018-01-05 09:30:00-05:00,109.00029167460288,109.26874184992514,108.55864250966472,108.86173248291016,10915400,0.0,0.0,0.0
2018-01-08 09:30:00-05:00,109.10419386594457,109.13883366050372,108.39409459464484,108.79244232177734,8850600,0.0,0.0,0.0
2018-01-09 09:30:00-05:00,108.08233206880318,108.09965526775528,107.21635711340699,107.33759307861328,16226400,0.0,0.0,0.0
2018-01-10 09:30:00-05:00,106.35040537495934,107.32029991520828,106.22051438878557,107.20772552490234,14302600,0.0,0.0,0.0
2018-01-11 09:30:00-05:00,106.9565845531499,107.89183262333749,106.78338557210361,107.64936065673828,12511000,0.0,0.0,0.0
2018-01-12 09:30:00-05:00,107.46752976494837,108.06505481588684,107.30299895619649,107.83123779296875,9987100,0.0,0.0,0.0
2018-01-16 09:30:00-05:00,108.39408376533545,108.48934153913993,107.8658385130977,108.28150939941406,9125900,0.0,0.0,0.0
2018-01-17 09:30:00-05:00,108.31618475734375,108.80112877822911,107.90051373453716,108.13433074951172,8327000,0.0,0.0,0.0
2018-01-18 09:30:00-05:00,107.32030686097201,107.61473525784264,106.98257706133032,107.12979125976562,10843900,0.0,0.0,0.0
2018-01-19 09:30:00-05:00,106.8613218526656,106.99987442426752,106.49761391948715,106.56688690185547,11374300,0.0,0.0,0.0
2018-01-22 09:30:00-05:00,106.90464017951238,107.12979559066461,106.5062923640072,106.67082977294922,8984700,0.0,0.0,0.0
2018-01-23 09:30:00-05:00,107.21638745844132,107.55411725808301,106.7227818584368,107.12979125976562,12325700,0.0,0.0,0.0
2018-01-24 09:30:00-05:00,106.3850612772998,106.62753329734905,106.11661105608343,106.54959869384766,9038900,0.0,0.0,0.0
