Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,stat_market_index_change(t_1)_ratio_1d,stat_market_index_1d,stat_vix_change(t_1)_ratio_1d,stat_vix_1d,stat_gold_futures_change(t_1)_ratio_1d,stat_gold_futures_1d,stat_treasuries_20years_change(t_1)_ratio_1d,stat_treasuries_20years_1d,stat_russel_2000_change(t_1)_ratio_1d,stat_russel_2000_1d,stat_Vola(22)_1d,stat_Beta(22)_1d,stat_ATR_1d,stat_bollinger_bands_upper_1d,stat_bollinger_bands_lower_1d,stat_open_over_lower_BB_ratio_1d
2019-03-21 09:30:00-04:00,43.53481726955147,45.93589865257445,43.48515759633375,45.672698974609375,82431200,0.0,0.0,-0.0029443536044478913,-0.0029443536044478913,0.025811166442818223,0.025811166442818223,-0.0034482758620689724,-0.0034482758620689724,0.010460451606845167,0.010460451606845167,-0.007607737753285715,-0.007607737753285715,,,,,,
2019-03-22 09:30:00-04:00,45.399552059750086,45.88622581071227,43.934571281908426,44.0736198425293,74764400,0.0,0.0,0.010852481049954399,0.010852481049954399,-0.020129384330890843,-0.020129384330890843,0.004306017367118331,0.004306017367118331,0.002200864029509253,0.002200864029509253,0.012474402896412995,0.012474402896412995,,,,,,
2019-03-25 09:30:00-04:00,43.66640933559007,44.30951089293963,42.486974309864024,43.149940490722656,52521200,0.0,0.0,-0.018974501239482744,-0.018974501239482744,0.20909753513324247,0.20909753513324247,0.004211009955445988,0.004211009955445988,0.01553446312678175,0.01553446312678175,-0.03615567552600485,-0.03615567552600485,,,,,,
2019-03-26 09:30:00-04:00,44.567748491521094,45.12890991383059,43.35355128693165,43.91719436645508,70350800,0.0,0.0,-0.000839020658475631,-0.000839020658475631,-0.009101918852961188,-0.009101918852961188,0.007853041338708122,0.007853041338708122,0.0016023028075999868,0.0016023028075999868,0.004608439494615091,0.004608439494615091,,,,,,
2019-03-27 09:30:00-04:00,44.17294647129221,44.63727402088639,43.13007830524693,43.82532501220703,47437200,0.0,0.0,0.007182725862306283,0.007182725862306283,-0.10104100589339193,-0.10104100589339193,-0.005749281674539808,-0.005749281674539808,-0.0007200466729542221,-0.0007200466729542221,0.010119944173281992,0.010119944173281992,,,,,,
2019-03-28 09:30:00-04:00,44.0860422973039,44.66955000779766,43.48018451646228,44.01155090332031,48026400,0.0,0.0,-0.0046443248906916645,-0.0046443248906916645,0.032016301334052644,0.032016301334052644,-0.003347808149277376,-0.003347808149277376,0.009202397183774469,0.009202397183774469,-0.0038870435264042325,-0.0038870435264042325,,,,,,
2019-03-29 09:30:00-04:00,44.67948480372287,44.82846380486556,44.17543179505013,44.58512878417969,45689600,0.0,0.0,0.003589481529391092,0.003589481529391092,-0.04752470834876099,-0.04752470834876099,-0.015344663876106557,-0.015344663876106557,0.0034883854774288015,0.0034883854774288015,0.008454698227152502,0.008454698227152502,,,,,,
2019-04-01 09:30:00-04:00,45.50385217467997,45.56344605664771,44.78625908860918,45.26051712036133,48382400,0.0,0.0,0.0067342800173637585,0.0067342800173637585,-0.049896067345927775,-0.049896067345927775,0.0024809668558956055,0.0024809668558956055,-0.0009478743337788531,-0.0009478743337788531,0.0030226139809992336,0.0030226139809992336,,,,,,
2019-04-02 09:30:00-04:00,45.50136844447402,45.883752083842886,45.07180679096176,45.439292907714844,44092000,0.0,0.0,0.011568600124275408,0.011568600124275408,-0.022611263220579714,-0.022611263220579714,-0.0035575990610499097,-0.0035575990610499097,-0.014203981742590854,-0.014203981742590854,0.010599236535313139,0.010599236535313139,,,,,,
2019-04-03 09:30:00-04:00,45.9358910600741,47.42570374310353,45.88623139506437,46.83474349975586,78350400,0.0,0.0,1.745570720723677e-05,1.745570720723677e-05,-0.0029850718650553665,-0.0029850718650553665,0.0012418313843676199,0.0012418313843676199,0.0018493891308892785,0.0018493891308892785,-0.0017609296566379884,-0.0017609296566379884,,,,,,
2019-04-04 09:30:00-04:00,46.6807927048948,47.16994812304391,46.11714590233111,46.7453498840332,45737600,0.0,0.0,0.002148376881724312,0.002148376881724312,0.028443123069318066,0.028443123069318066,-7.750045421506258e-05,-7.750045421506258e-05,-0.008667959364474065,-0.008667959364474065,0.004886364788373454,0.004886364788373454,,,,,,
2019-04-05 09:30:00-04:00,47.177405660607285,47.58710266793344,46.81240121897203,47.413291931152344,48174400,0.0,0.0,0.0020846350796801527,0.0020846350796801527,-0.011644821694133722,-0.011644821694133722,-0.0006977474199765243,-0.0006977474199765243,0.0028336667031814144,0.0028336667031814144,0.0042154614363443255,0.0042154614363443255,,,,,,
2019-04-08 09:30:00-04:00,47.10788464833613,47.87265573225154,46.86703125744631,47.62186813354492,42419200,0.0,0.0,0.004636432770241061,0.004636432770241061,-0.05596467107154646,-0.05596467107154646,0.0010861322064099621,0.0010861322064099621,0.0012915572082938809,0.0012915572082938809,0.009614140092289558,0.009614140092289558,,,,,,
2019-04-09 09:30:00-04:00,47.28666229652653,47.39839750684581,46.571550888418855,46.9936637878418,43997200,0.0,0.0,0.0010474599539205265,0.0010474599539205265,0.02808117152271894,0.02808117152271894,0.005192150530931139,0.005192150530931139,-0.003547475705651393,-0.003547475705651393,-0.002249556706816813,-0.002249556706816813,,,,,,
2019-04-10 09:30:00-04:00,46.98620764171614,47.957069809954326,46.941515080128696,47.69883728027344,44477200,0.0,0.0,-0.006067494393846573,-0.006067494393846573,0.08345974220982688,0.08345974220982688,0.004934102640138827,0.004934102640138827,0.003155544561363355,0.003155544561363355,-0.012235558131135194,-0.012235558131135194,,,,,,
2019-04-11 09:30:00-04:00,47.72366040773041,48.039005119372696,47.0656613920882,47.55978012084961,37460000,0.0,0.0,0.0034778715639784963,0.0034778715639784963,-0.06862742020741086,-0.06862742020741086,0.004296107085490997,0.004296107085490997,0.0024198650786046993,0.0024198650786046993,0.014022103485360482,0.014022103485360482,,,1.210119714682638,,,
2019-04-12 09:30:00-04:00,47.94714619415273,47.986871658269266,47.09298620061068,47.17988967895508,47170800,0.0,0.0,3.8123067008344336e-05,3.8123067008344336e-05,-0.021052611199678495,-0.021052611199678495,-0.015659613766950464,-0.015659613766950464,-0.005873735260127688,-0.005873735260127688,-0.0015238431319155588,-0.0015238431319155588,,,1.1849137281832212,,,
2019-04-15 09:30:00-04:00,47.102903362850576,47.15256302061265,45.46411192396787,45.861392974853516,44009200,0.0,0.0,0.006609324208602496,0.006609324208602496,-0.07757297952163933,-0.07757297952163933,0.0015520720455473036,0.0015520720455473036,-0.007122790059211348,-0.007122790059211348,0.0035842510019274965,0.0035842510019274965,,,1.1549807599834183,,,
2019-04-16 09:30:00-04:00,46.253715642805126,46.92164890895611,45.92595883560501,46.732940673828125,39496400,0.0,0.0,-0.0006293691084816588,-0.0006293691084816588,0.025811778520777207,0.025811778520777207,-0.0029443102663064824,-0.0029443102663064824,0.002527253551102504,0.002527253551102504,-0.0035525017095850986,-0.0035525017095850986,,,1.2109028128359254,,,
2019-04-17 09:30:00-04:00,47.083049586182696,47.29162625888536,46.28103475167701,46.5045051574707,35100400,0.0,0.0,0.0005093580038946222,0.0005093580038946222,-0.011363587103598194,-0.011363587103598194,-0.011035182393037135,-0.011035182393037135,-0.0062614667457444595,-0.0062614667457444595,0.0022923402904373447,0.0022923402904373447,,,1.1962937680805243,,,
2019-04-18 09:30:00-04:00,46.57155305628372,46.91172580696322,45.980592696308825,46.25869369506836,38098800,0.0,0.0,-0.0022738117853239315,-0.0022738117853239315,0.03448276402057804,0.03448276402057804,-0.00031433633642674597,-0.00031433633642674597,0.0004091289012615462,0.0004091289012615462,-0.0095970173564901,-0.0095970173564901,,,1.1787338143492347,42.96309253952958,48.74506061293624,0.9554107117865455
2019-04-22 09:30:00-04:00,46.02279921248879,46.95393215753141,45.7074544609066,46.79750061035156,27993600,0.0,0.0,0.0015790922795098083,0.0015790922795098083,-0.040476207415983234,-0.040476207415983234,-0.00023575441701295663,-0.00023575441701295663,0.0052350288559055436,0.0052350288559055436,-0.0011801324411516712,-0.0011801324411516712,,,1.1558500880810132,42.988463837232445,48.77828878727928,0.943509917151725
2019-04-23 09:30:00-04:00,46.9291049500114,47.65662840918866,46.83226726595186,47.34376907348633,34685600,0.0,0.0,0.001012017561471401,0.001012017561471401,0.027295278704807746,0.027295278704807746,0.001257941312387878,0.001257941312387878,-0.004800656921052804,-0.004800656921052804,-0.0036467896774708963,-0.0036467896774708963,,,1.1640538394056819,43.22342945215787,48.81571124913607,0.9613524774944653
2019-04-24 09:30:00-04:00,47.44805377066572,47.87513374329404,46.83971430148383,47.467918395996094,31820400,0.0,0.0,0.008841205788409079,0.008841205788409079,-0.011272169280415079,-0.011272169280415079,-0.0032979593026108978,-0.0032979593026108978,0.002125897494344553,0.002125897494344553,0.016057233231568935,0.016057233231568935,0.2559251255393552,-989.1157497662181,1.1369686003062875,43.710081895912744,48.748441663657566,0.9733245238491122
2019-04-25 09:30:00-04:00,47.065666044131845,47.289136429210785,45.613097174750095,46.41014862060547,49929600,0.0,0.0,-0.002191763174733685,-0.002191763174733685,0.07003262451565884,0.07003262451565884,0.004884543396653118,0.004884543396653118,0.008158541539739828,0.008158541539739828,0.0019178968563633436,0.0019178968563633436,0.22024704040954426,-1489.3751980075447,1.1281026759335893,44.07058014600201,48.74301581652241,0.9655878951211305
2019-04-26 09:30:00-04:00,44.87068515827257,44.91537772861021,43.03076523690032,44.220130920410156,86898800,0.0,0.0,-0.0003689736527457965,-0.0003689736527457965,0.008371358736922963,0.008371358736922963,0.00023524016317133523,0.00023524016317133523,-0.0014565981468850353,-0.0014565981468850353,-0.007883497882891444,-0.007883497882891444,0.2220505173374207,-1469.8626448582725,1.1905584098499984,44.521516302470346,48.550562020893906,0.9242052674686302
2019-04-29 09:30:00-04:00,44.299589049428114,44.80612378618216,43.57702885819622,44.52802658081055,39192000,0.0,0.0,0.0046852921407636305,0.0046852921407636305,-0.039245317567069615,-0.039245317567069615,0.007132760023246698,0.007132760023246698,0.0034036637948893222,0.0034036637948893222,0.009069528116319558,0.009069528116319558,0.2743128020325466,-827.852075218713,1.3759795537387494,44.58281205793773,48.51012426713551,0.9132029595611666
2019-04-30 09:30:00-04:00,44.205226566638025,45.19843505666198,44.01403287144729,44.942684173583984,36292000,0.0,0.0,0.001071522174355355,0.001071522174355355,0.029850756331933237,0.029850756331933237,-0.004903143208358163,-0.004903143208358163,-0.006380463535572756,-0.006380463535572756,0.005321064725826163,0.005321064725826163,0.27501425219217257,-858.8947056950608,1.3636996956782308,44.568426088341305,48.518800016395026,0.9110948034926791
